Time,Variance,Skew,Dose,Cell,Date,Ligand,Mean,alphStatCov,Kurtosis,Bivalent
0.5,1822323.7368185217,1.7822693515611272,0.038409,NK,11/27/2019,WT N-term,135.54877917445856,0,6.58106744336259,0
0.5,1555129.1973222285,1.9620567984830632,0.012803,NK,11/27/2019,WT N-term,64.78028086748577,0,8.611733034919078,0
0.5,12833568.758848827,30.84988968227966,0.004268,NK,11/27/2019,WT N-term,25.265930602877006,0,1052.281872842333,0
0.5,1530560.1133286776,1.795680551724549,0.001423,NK,11/27/2019,WT N-term,20.036316645887382,0,6.519955967380222,0
0.5,1580277.2712337787,1.6381819871734695,0.000474,NK,11/27/2019,WT N-term,48.620774397038076,0,5.8092411543008975,0
0.5,2507085.373485544,1.194028635322191,84.0,CD8,11/27/2019,WT N-term,1458.406021665292,0,1.8466991683288327,0
0.5,2412931.8192024482,1.3725322577981551,28.0,CD8,11/27/2019,WT N-term,1278.6006953082756,0,2.0841790680588907,0
0.5,927854.2754913798,2.8646647817010407,9.333333,CD8,11/27/2019,WT N-term,389.6526772534405,0,13.222679075949976,0
0.5,737266.9646319629,9.583486939574723,3.111,CD8,11/27/2019,WT N-term,234.1170519700496,0,236.6928238606628,0
0.5,328021.49781849975,3.2199121814359213,1.037037,CD8,11/27/2019,WT N-term,112.1144905529668,0,21.810816813401804,0
0.5,1791691.0095173575,43.532171097929535,0.345679,CD8,11/27/2019,WT N-term,71.27945230972358,0,2167.7622967621915,0
0.5,673918.7697149178,34.16325661294531,0.115226,CD8,11/27/2019,WT N-term,22.566027923735646,0,1584.2859858386814,0
0.5,1988929.1702471445,33.82778592454149,0.038409,CD8,11/27/2019,WT N-term,76.71012857628386,0,1378.001213431755,0
0.5,206329.67967234494,6.022895336077383,0.012803,CD8,11/27/2019,WT N-term,28.75092751254789,0,123.0834410556798,0
0.5,150360.11197202152,2.1292335765988204,0.004268,CD8,11/27/2019,WT N-term,2.7357982635778626,0,12.018287839371716,0
0.5,1721259.1680308892,48.03225196872758,0.001423,CD8,11/27/2019,WT N-term,12.031910245407573,0,2542.6971324012616,0
0.5,1019269.2512310552,41.30880992584957,0.000474,CD8,11/27/2019,WT N-term,0.0,0,2002.5819209126491,0
4.0,1704390.444740533,2.104312887950522,84.0,NK,11/27/2019,V91K C-term,216.12183436392934,0,8.41771722651909,0
4.0,1993819.8999736093,1.6009044794194704,28.0,NK,11/27/2019,V91K C-term,424.2927352352656,0,4.861973467178434,0
4.0,1839530.2273867328,1.983602323459712,9.333333,NK,11/27/2019,V91K C-term,158.4448997819627,0,7.8412890436032825,0
4.0,1940051.2849506212,1.7766112724654415,3.111,NK,11/27/2019,V91K C-term,111.7019328964243,0,4.957240285195375,0
4.0,1744697.4288761646,1.4806849388362777,1.037037,NK,11/27/2019,V91K C-term,270.5071856539214,0,4.327915017786573,0
4.0,5855201.968093928,21.378284323976978,0.345679,NK,11/27/2019,V91K C-term,84.71570598871062,0,651.7009411292654,0
4.0,1514345.8594030407,1.636242694513494,0.115226,NK,11/27/2019,V91K C-term,39.468792016317366,0,5.715239793975178,0
4.0,1528170.9060633483,1.5832329223571204,0.038409,NK,11/27/2019,V91K C-term,62.38830104592853,0,6.880164792072593,0
4.0,1576519.3239139724,1.5295504318343756,0.012803,NK,11/27/2019,V91K C-term,0.0,0,4.800500605387916,0
4.0,1898112.783065925,2.438497459894941,0.004268,NK,11/27/2019,V91K C-term,46.639470605876795,0,12.15353795842993,0
4.0,4676831.1336599775,13.564996438128063,0.001423,NK,11/27/2019,V91K C-term,196.32778770861955,0,329.4081002594451,0
4.0,3383278.3416963834,14.036498305503443,0.000474,NK,11/27/2019,V91K C-term,24.862269412054275,0,341.9125407002672,0
4.0,3165478.2224042346,18.34440222566191,84.0,CD8,11/27/2019,V91K C-term,725.3443838715827,0,639.7260382361018,0
4.0,1929005.475995462,3.5582446514750004,28.0,CD8,11/27/2019,V91K C-term,695.1035302760768,0,29.473147805858247,0
4.0,1236603.6488828317,2.2766557910776766,9.333333,CD8,11/27/2019,V91K C-term,504.3810133007416,0,6.329180366993301,0
4.0,693611.9931083551,3.0971989883176674,3.111,CD8,11/27/2019,V91K C-term,294.81396595845825,0,18.59491889855164,0
4.0,8015904.644090116,41.14984020462276,1.037037,CD8,11/27/2019,V91K C-term,223.20211957682267,0,1875.3160621946615,0
4.0,356733.7639506601,4.547297472535263,0.345679,CD8,11/27/2019,V91K C-term,101.1035622371167,0,42.78231391422609,0
4.0,364481.9936234966,19.822117634210485,0.115226,CD8,11/27/2019,V91K C-term,25.61477607953077,0,747.9530760273129,0
4.0,195102.9121829855,3.0529575068028967,0.038409,CD8,11/27/2019,V91K C-term,12.241832370517102,0,20.65473707310668,0
4.0,619837.2560925396,40.39199681159883,0.012803,CD8,11/27/2019,V91K C-term,12.418759946351088,0,2164.5811411698337,0
4.0,165316.30609809663,3.201619583327737,0.004268,CD8,11/27/2019,V91K C-term,0.0,0,33.08905427054833,0
4.0,306371.25467194244,14.871409877801502,0.001423,CD8,11/27/2019,V91K C-term,36.98240721557346,0,498.44420149467624,0
4.0,141444.10924065963,1.4294916475901287,0.000474,CD8,11/27/2019,V91K C-term,2.08895229943181,0,2.3998026713221083,0
2.0,1558632.8466177355,2.149395791301756,84.0,NK,11/27/2019,V91K C-term,257.1240716143534,0,9.597650364829834,0
2.0,1078384.9365300655,1.0856686412625236,28.0,NK,11/27/2019,V91K C-term,36.624419932461706,0,2.7565308667115387,0
2.0,1380545.5897170343,2.1712166913121393,9.333333,NK,11/27/2019,V91K C-term,0.0,0,10.59191187283128,0
2.0,1759309.3714738388,2.310663540962365,3.111,NK,11/27/2019,V91K C-term,139.21239566235226,0,12.538842738995458,0
2.0,1250836.0363851709,1.5363377216841922,1.037037,NK,11/27/2019,V91K C-term,37.591821991911274,0,5.412262721533061,0
2.0,1814093.432576661,2.330933429536831,0.345679,NK,11/27/2019,V91K C-term,41.90466056250534,0,9.520916666122188,0
2.0,1386823.6818831908,1.3917583306052779,0.115226,NK,11/27/2019,V91K C-term,17.176963320540835,0,4.4531774417460674,0
2.0,1607830.1267884448,2.095187799907051,0.038409,NK,11/27/2019,V91K C-term,34.28188469482461,0,9.67600931444962,0
2.0,1695956.3243516935,1.9515579951300344,0.012803,NK,11/27/2019,V91K C-term,72.94580517396093,0,7.145974452614237,0
2.0,1982739.8712142583,2.3345729909788857,0.004268,NK,11/27/2019,V91K C-term,153.36075659348649,0,9.644857529807881,0
2.0,1749046.6793451242,1.5445363193669484,0.001423,NK,11/27/2019,V91K C-term,156.05946729801576,0,4.614906148234978,0
2.0,1717285.9721734219,2.0034365701425694,0.000474,NK,11/27/2019,V91K C-term,188.61170481610498,0,8.185026767453724,0
2.0,1599901.2585251103,2.5383706350265314,84.0,CD8,11/27/2019,V91K C-term,663.1147204219249,0,10.011670748403372,0
2.0,5225273.428545946,27.84657383279234,28.0,CD8,11/27/2019,V91K C-term,466.317097034573,0,962.2541687432362,0
2.0,339205.8821098096,3.3526316651714523,9.333333,CD8,11/27/2019,V91K C-term,94.5254395982709,0,18.3955683751529,0
2.0,292720.57083605777,3.232395580896091,3.111,CD8,11/27/2019,V91K C-term,69.42082486290963,0,16.647396483281227,0
2.0,219229.71869691837,4.342315941759346,1.037037,CD8,11/27/2019,V91K C-term,31.32094789654144,0,43.86385231032575,0
2.0,2312596.824870934,44.083275770781086,0.345679,CD8,11/27/2019,V91K C-term,59.35258144115659,0,2099.432209200962,0
2.0,578470.8936565479,30.72520649048068,0.115226,CD8,11/27/2019,V91K C-term,20.384614446613682,0,1316.0290452974175,0
2.0,245716.3660550623,10.15440394912675,0.038409,CD8,11/27/2019,V91K C-term,27.36532816462926,0,231.89301390143152,0
2.0,349690.7513438779,18.683360400952267,0.012803,CD8,11/27/2019,V91K C-term,25.38500166417623,0,627.2275585725258,0
2.0,233600.52479812733,9.913056663389815,0.004268,CD8,11/27/2019,V91K C-term,15.807240025719182,0,233.03105526807101,0
2.0,344880.7458482433,20.12045036708169,0.001423,CD8,11/27/2019,V91K C-term,29.54582563681811,0,707.1031008033725,0
2.0,153659.95007262303,3.5397950506073266,0.000474,CD8,11/27/2019,V91K C-term,0.0,0,39.37817499320599,0
1.0,1341349.4225762526,1.9874317753364288,84.0,NK,11/27/2019,V91K C-term,238.66817177771895,0,7.885695998831407,0
1.0,1426931.0036002467,1.8069134373886888,28.0,NK,11/27/2019,V91K C-term,130.46468078664952,0,5.889138137533987,0
1.0,1322654.041666757,2.23673316026652,9.333333,NK,11/27/2019,V91K C-term,96.20614551872495,0,15.820212794879776,0
1.0,1512906.3238743043,2.462740696135517,3.111,NK,11/27/2019,V91K C-term,71.43267985501734,0,12.8976789084241,0
1.0,1831566.2216574156,1.863405644115435,1.037037,NK,11/27/2019,V91K C-term,285.48635828157694,0,5.678925041523927,0
1.0,1555788.6713160104,1.8512829449638548,0.345679,NK,11/27/2019,V91K C-term,146.58109675408355,0,6.296552956209528,0
1.0,1381342.091827588,2.008748978932235,0.115226,NK,11/27/2019,V91K C-term,0.0,0,8.716412818045134,0
1.0,2020009.8242918837,2.388764645380925,0.038409,NK,11/27/2019,V91K C-term,215.95684702864492,0,9.859256831344027,0
1.0,1471278.7813996563,1.9380746482217117,0.012803,NK,11/27/2019,V91K C-term,97.43302050833745,0,7.3878500263141085,0
1.0,1243011.5145001842,1.69363907936796,0.004268,NK,11/27/2019,V91K C-term,131.5180888067482,0,6.271816522694369,0
1.0,1652689.6698152788,2.35775981059476,0.001423,NK,11/27/2019,V91K C-term,142.28842558591145,0,10.462755079765516,0
1.0,1515207.7536769984,1.9081226492896195,0.000474,NK,11/27/2019,V91K C-term,54.53463639353913,0,7.268929483505211,0
1.0,1201276.7387453949,2.0133152811358213,84.0,CD8,11/27/2019,V91K C-term,605.4786903779298,0,5.650034326890649,0
1.0,856971.8794252084,2.166702859183241,28.0,CD8,11/27/2019,V91K C-term,435.5525850890709,0,6.7453236818031765,0
1.0,382600.9106129139,4.324147503623215,9.333333,CD8,11/27/2019,V91K C-term,121.30233568992969,0,38.9327293631111,0
1.0,275726.77730453014,6.234460952294407,3.111,CD8,11/27/2019,V91K C-term,41.91270674648433,0,91.0088391522811,0
1.0,172621.57413824688,2.790008681836715,1.037037,CD8,11/27/2019,V91K C-term,33.09256729724575,0,20.14273041664955,0
1.0,932626.0325945936,35.39468368430244,0.345679,CD8,11/27/2019,V91K C-term,56.08115522873936,0,1611.1807651057668,0
1.0,139349.05412874217,1.4761530214949723,0.115226,CD8,11/27/2019,V91K C-term,0.9081905847696703,0,2.7179194825781403,0
1.0,142588.86867817276,1.7117202143372838,0.038409,CD8,11/27/2019,V91K C-term,0.0,0,5.019254453862013,0
1.0,210345.78443958962,5.824384707795911,0.012803,CD8,11/27/2019,V91K C-term,35.137590119173524,0,106.98197619905291,0
1.0,234432.36617252242,11.522509767554688,0.004268,CD8,11/27/2019,V91K C-term,23.29058645204111,0,342.9665115560903,0
1.0,184035.07207463484,4.971891151608003,0.001423,CD8,11/27/2019,V91K C-term,23.693575503952673,0,76.78341206741419,0
1.0,1748925.2492528749,35.244882378896605,0.000474,CD8,11/27/2019,V91K C-term,20.38641937214885,0,1405.882281325485,0
0.5,2127361.7914031497,2.2008732504147677,84.0,NK,11/27/2019,V91K C-term,414.65792581916367,0,6.6168964155881635,0
0.5,1873640.305621818,2.5658710219537393,28.0,NK,11/27/2019,V91K C-term,277.6382975259023,0,11.236157119398037,0
0.5,1931681.6713983044,2.3192956837366183,9.333333,NK,11/27/2019,V91K C-term,116.2623392780497,0,8.230450312111149,0
0.5,1768955.9643889843,1.9223368652633395,3.111,NK,11/27/2019,V91K C-term,184.99405071706087,0,6.620319444615861,0
0.5,1435593.590277229,1.9474484987270175,1.037037,NK,11/27/2019,V91K C-term,94.38086850529703,0,8.203399208604207,0
0.5,1752355.3592941049,2.2444247199193783,0.345679,NK,11/27/2019,V91K C-term,169.57033865322433,0,8.890084722691357,0
0.5,1691315.795547921,1.743899375294538,0.115226,NK,11/27/2019,V91K C-term,93.24287625180432,0,4.886433077850946,0
0.5,1276572.18593787,2.101009970897724,0.038409,NK,11/27/2019,V91K C-term,0.0,0,9.92011446313062,0
0.5,1748273.7799847827,2.5116383372141997,0.012803,NK,11/27/2019,V91K C-term,130.70634241843322,0,12.00042280148495,0
0.5,1479085.9378762147,2.013785571623123,0.004268,NK,11/27/2019,V91K C-term,133.02049735859555,0,8.119669908640759,0
0.5,1239917.9817881454,1.3945517125402205,0.001423,NK,11/27/2019,V91K C-term,109.68368341730547,0,3.3910492585600265,0
0.5,1397585.1968273218,2.298914864207503,0.000474,NK,11/27/2019,V91K C-term,38.90709547975575,0,12.250894642976133,0
0.5,1706257.921673174,1.8666633784565667,84.0,CD8,11/27/2019,V91K C-term,775.2487407461417,0,3.891850865600057,0
0.5,2083626.341074438,3.4986395678186586,28.0,CD8,11/27/2019,V91K C-term,700.8702859683713,0,29.2330360827783,0
0.5,208935.00232385434,3.699172458162868,9.333333,CD8,11/27/2019,V91K C-term,66.67649677080215,0,28.147090521696835,0
0.5,537340.2717955397,27.13733792423774,3.111,CD8,11/27/2019,V91K C-term,57.610816592920855,0,1078.334981309152,0
0.5,353828.7187374776,20.139774462100284,1.037037,CD8,11/27/2019,V91K C-term,38.48452124420396,0,634.4787638130096,0
0.5,168306.9218341208,4.776571079130727,0.345679,CD8,11/27/2019,V91K C-term,27.48406579702612,0,70.18046214926986,0
0.5,118775.00469281289,1.477518573072714,0.115226,CD8,11/27/2019,V91K C-term,0.0,0,1.7253538005822922,0
0.5,282271.0576509674,25.21608952511327,0.038409,CD8,11/27/2019,V91K C-term,24.605988499394186,0,1070.1520908677796,0
0.5,159849.4464227075,5.056306843507661,0.012803,CD8,11/27/2019,V91K C-term,22.140127635479587,0,84.45483292647647,0
0.5,134266.38515843576,4.150526492953219,0.004268,CD8,11/27/2019,V91K C-term,2.427344806213796,0,50.59977089434713,0
0.5,39254401.479761645,58.31811314514082,0.001423,CD8,11/27/2019,V91K C-term,110.01885873714582,0,3433.5726333938496,0
0.5,20398801.834110174,45.833769026929204,0.000474,CD8,11/27/2019,V91K C-term,133.04771495232347,0,2257.7067579067484,0
4.0,1495856.5570078345,1.0976028114954028,84.0,NK,12/5/2019,R38Q N-term,875.7773468875878,0,2.14697193179268,0
4.0,1346942.5329841787,1.4221395369947016,28.0,NK,12/5/2019,R38Q N-term,722.7732239130057,0,5.476108588196009,0
4.0,1388694.0931138599,1.2617084735116801,9.333333,NK,12/5/2019,R38Q N-term,609.6952176037819,0,3.9460941554572777,0
4.0,1414198.3178832342,1.5142431491974997,3.111,NK,12/5/2019,R38Q N-term,387.1339157419111,0,4.872079775842614,0
4.0,1739567.1690718478,7.176773989725721,1.037037,NK,12/5/2019,R38Q N-term,265.13226495073627,0,138.13342958885755,0
4.0,2082691.636507796,4.03128187746144,0.345679,NK,12/5/2019,R38Q N-term,176.288801630458,0,38.181545923809445,0
4.0,1265696.0759156898,1.155644069603542,0.115226,NK,12/5/2019,R38Q N-term,93.92029898751753,0,2.485655687786225,0
4.0,1193158.837817752,1.1565249909591897,0.038409,NK,12/5/2019,R38Q N-term,0.0,0,2.7175883931183487,0
4.0,1253558.3846589571,0.9554546678123963,0.012803,NK,12/5/2019,R38Q N-term,87.92033820074994,0,1.520225471100269,0
4.0,1327793.662265715,1.0311288618522758,0.004268,NK,12/5/2019,R38Q N-term,138.46066994574085,0,2.0686357288987516,0
4.0,1419958.084503139,1.77352227868122,0.001423,NK,12/5/2019,R38Q N-term,198.14442868285823,0,8.206041591615907,0
4.0,1327040.7179054297,1.5721472754197285,0.000474,NK,12/5/2019,R38Q N-term,80.08635625980969,0,5.431197663129025,0
4.0,6196761.234784899,1.4335775535518567,84.0,CD8,12/5/2019,R38Q N-term,2097.4572066734713,0,2.365511628320675,0
4.0,4954642.755554947,2.1527749766894995,28.0,CD8,12/5/2019,R38Q N-term,1610.221158110674,0,7.9927713075295,0
4.0,8449949.525280418,13.100910886273033,9.333333,CD8,12/5/2019,R38Q N-term,1356.2695314435261,0,304.85153979790874,0
4.0,2319194.9255893463,2.59852472724713,3.111,CD8,12/5/2019,R38Q N-term,753.3398097905763,0,9.189892542119152,0
4.0,1667757.653992961,3.769137293554054,1.037037,CD8,12/5/2019,R38Q N-term,480.5769744681872,0,21.08468110309967,0
4.0,3457947.580496763,22.717597973878558,0.345679,CD8,12/5/2019,R38Q N-term,267.5804331586167,0,634.1622072996558,0
4.0,658549.5825389173,14.854020906902036,0.115226,CD8,12/5/2019,R38Q N-term,102.34842534843949,0,388.2852436049529,0
4.0,689395.662144968,27.198480868684456,0.038409,CD8,12/5/2019,R38Q N-term,79.87561292080812,0,1135.396528283174,0
4.0,17679425.653822806,45.00327129086136,0.012803,CD8,12/5/2019,R38Q N-term,139.16526862693053,0,2124.796460522935,0
4.0,374848.2277144651,24.810599041847983,0.004268,CD8,12/5/2019,R38Q N-term,25.732296219647708,0,1065.197978279251,0
4.0,166070.51679015154,1.4588391347359506,0.001423,CD8,12/5/2019,R38Q N-term,0.5950924686176791,0,2.4312263219198673,0
4.0,168225.18502189402,1.8996239587403385,0.000474,CD8,12/5/2019,R38Q N-term,0.0,0,6.927555812564863,0
2.0,1753205.1788243952,1.4808728072586457,84.0,NK,12/5/2019,R38Q N-term,717.381898647338,0,3.4766528034153916,0
2.0,1384462.5126597912,1.7552124869415395,28.0,NK,12/5/2019,R38Q N-term,583.8638332768319,0,7.5935916102009156,0
2.0,1291788.2044766247,1.3033214917960945,9.333333,NK,12/5/2019,R38Q N-term,176.50639904435138,0,3.692540516342228,0
2.0,1382420.739986343,1.2684493264631618,3.111,NK,12/5/2019,R38Q N-term,228.98381259259781,0,3.5221522546697956,0
2.0,1872533.6780899274,4.48086576372209,1.037037,NK,12/5/2019,R38Q N-term,223.98967110707667,0,64.9012888403536,0
2.0,1957088.3576604375,6.113006785635895,0.345679,NK,12/5/2019,R38Q N-term,197.8477210917472,0,107.25013096618778,0
2.0,1321539.8715202597,1.4553840376080998,0.115226,NK,12/5/2019,R38Q N-term,64.6870307327074,0,4.495788501161907,0
2.0,1380372.7195757388,1.4555804599125324,0.038409,NK,12/5/2019,R38Q N-term,77.31130724199193,0,4.083278477552948,0
2.0,1338211.5857022484,1.349588269787619,0.012803,NK,12/5/2019,R38Q N-term,0.0,0,3.0159615610177664,0
2.0,1316617.6823701952,1.5140796043686175,0.004268,NK,12/5/2019,R38Q N-term,98.54789983704245,0,5.7495965381666245,0
2.0,1273199.1972106134,1.275472487274268,0.001423,NK,12/5/2019,R38Q N-term,77.56299342541615,0,3.1053271163060545,0
2.0,3216140.8122524843,14.584837207475326,0.000474,NK,12/5/2019,R38Q N-term,119.8442329321415,0,362.4030545022283,0
2.0,25216269.263740588,39.17682734365625,84.0,CD8,12/5/2019,R38Q N-term,1694.8785667162913,0,1856.8330832529534,0
2.0,3315719.510561154,6.058165548544985,28.0,CD8,12/5/2019,R38Q N-term,1050.9036105357288,0,114.72163282977255,0
2.0,4815284.647049372,37.86138211812286,9.333333,CD8,12/5/2019,R38Q N-term,474.0498917047168,0,1916.7507516765834,0
2.0,1165350.5484789587,18.018199160213864,3.111,CD8,12/5/2019,R38Q N-term,233.21326468317415,0,659.1113937955199,0
2.0,6846128.489966329,40.49412538849058,1.037037,CD8,12/5/2019,R38Q N-term,221.9071524579644,0,1918.0090210465205,0
2.0,558732.1415356051,21.28741329517107,0.345679,CD8,12/5/2019,R38Q N-term,72.63874243654618,0,761.7045433789453,0
2.0,251834.6071345817,10.937804755873735,0.115226,CD8,12/5/2019,R38Q N-term,29.4313713461234,0,317.1429465338119,0
2.0,534937.1568243522,37.19290280807098,0.038409,CD8,12/5/2019,R38Q N-term,40.293759781688436,0,1944.4580875679812,0
2.0,1694408.861161817,51.631170383667545,0.012803,CD8,12/5/2019,R38Q N-term,63.1896751705284,0,3070.3651564277075,0
2.0,5802352.465775671,62.24088979355311,0.004268,CD8,12/5/2019,R38Q N-term,68.82062694303374,0,3983.7506685347234,0
2.0,177387.53824475192,2.6793961007126796,0.001423,CD8,12/5/2019,R38Q N-term,20.72290107789604,0,20.311662232686025,0
2.0,167849.08827945145,2.6944283367689317,0.000474,CD8,12/5/2019,R38Q N-term,0.0,0,24.618613290138782,0
1.0,1125833.8921338364,1.1074804337261965,84.0,NK,12/5/2019,R38Q N-term,561.5445931059503,0,2.4214907731343596,0
1.0,1196702.8197303456,1.773988864819884,28.0,NK,12/5/2019,R38Q N-term,463.89629160247955,0,7.402762681971035,0
1.0,1213027.568695729,1.3163875210471896,9.333333,NK,12/5/2019,R38Q N-term,152.4730188617209,0,3.625060629033629,0
1.0,1242439.8670312336,1.2962461664833813,3.111,NK,12/5/2019,R38Q N-term,113.97146896777258,0,3.1074591338716493,0
1.0,1569981.5116889738,4.717967422966046,1.037037,NK,12/5/2019,R38Q N-term,97.11322113526717,0,66.0849907417053,0
1.0,1293168.9289920211,1.3389737119422875,0.345679,NK,12/5/2019,R38Q N-term,137.43950064842397,0,4.074385110190695,0
1.0,1305576.23077719,2.1058442652904774,0.115226,NK,12/5/2019,R38Q N-term,19.047370172732144,0,11.05038203841205,0
1.0,1169613.4614280656,1.4110072547355672,0.038409,NK,12/5/2019,R38Q N-term,17.656054785579727,0,4.080750879209535,0
1.0,1389513.9635867844,3.9084372697613916,0.012803,NK,12/5/2019,R38Q N-term,25.64617265951165,0,47.46631084050412,0
1.0,1292611.4829049828,1.7297879286672213,0.004268,NK,12/5/2019,R38Q N-term,19.20813266856635,0,6.015006884908248,0
1.0,1092267.7428752028,1.31742116997765,0.001423,NK,12/5/2019,R38Q N-term,6.7135336171468225,0,4.295027055338346,0
1.0,1243860.0072421038,1.5862063786555451,0.000474,NK,12/5/2019,R38Q N-term,0.0,0,4.859601485084294,0
1.0,5411025.865730698,7.4215209955927675,84.0,CD8,12/5/2019,R38Q N-term,1619.6385093402469,0,151.21092495872233,0
1.0,2408179.963953873,2.019749739580059,28.0,CD8,12/5/2019,R38Q N-term,1015.2125892066655,0,5.54036704141242,0
1.0,870092.4550612653,6.5056426364850655,9.333333,CD8,12/5/2019,R38Q N-term,258.99548193347323,0,80.75690793804651,0
1.0,1196433.5332089197,26.081772772261576,3.111,CD8,12/5/2019,R38Q N-term,119.28243083268313,0,987.1027617360903,0
1.0,298506.97741471254,9.417451187970801,1.037037,CD8,12/5/2019,R38Q N-term,52.86859723560923,0,229.63085361361044,0
1.0,214664.55411026496,7.13213025459794,0.345679,CD8,12/5/2019,R38Q N-term,47.180763088964625,0,162.84509819641065,0
1.0,527284.4746609125,34.71747001332316,0.115226,CD8,12/5/2019,R38Q N-term,57.28774556367017,0,1749.0099031773493,0
1.0,229078.69573013988,9.489796155828522,0.038409,CD8,12/5/2019,R38Q N-term,43.432349872706766,0,243.14159623425624,0
1.0,378187.072641177,14.411094803981669,0.012803,CD8,12/5/2019,R38Q N-term,39.42715849625847,0,337.5228741487347,0
1.0,2694333.6711715744,38.07733049545224,0.004268,CD8,12/5/2019,R38Q N-term,64.61217185387835,0,1789.6367103403304,0
1.0,8635554.694670722,58.726307317129404,0.001423,CD8,12/5/2019,R38Q N-term,55.42533799492554,0,3632.705053701903,0
1.0,452576.0362166734,39.03536503144234,0.000474,CD8,12/5/2019,R38Q N-term,0.0,0,2161.2832358568667,0
0.5,1457943.913395396,1.3007087164871665,84.0,NK,12/5/2019,R38Q N-term,842.1157121374774,0,3.089925730003313,0
0.5,1589188.2668473478,2.396215418722822,28.0,NK,12/5/2019,R38Q N-term,694.7570693112677,0,12.65833312074872,0
0.5,12487743.752907751,27.66515211158908,9.333333,NK,12/5/2019,R38Q N-term,303.33622040120736,0,853.5910489037988,0
0.5,1414073.5254388722,1.50728086299749,3.111,NK,12/5/2019,R38Q N-term,130.8656696090061,0,3.919252855582651,0
0.5,1280348.536396123,1.466870435867067,1.037037,NK,12/5/2019,R38Q N-term,131.5196399975746,0,3.8920928875106613,0
0.5,4010725.907571161,19.428368155414827,0.345679,NK,12/5/2019,R38Q N-term,178.90150608761974,0,521.3335919021721,0
0.5,1568454.6985780157,1.6693695624987963,0.115226,NK,12/5/2019,R38Q N-term,197.76568367615323,0,5.129936831897968,0
0.5,1136792.823007083,1.2414217964742014,0.038409,NK,12/5/2019,R38Q N-term,62.27986435581033,0,2.6356488254969905,0
0.5,1260838.3414108395,1.300981326660834,0.012803,NK,12/5/2019,R38Q N-term,151.3070936618842,0,3.222704981716946,0
0.5,1013137.2707699905,1.30803868912228,0.004268,NK,12/5/2019,R38Q N-term,17.230801901104087,0,4.006611912483966,0
0.5,3326811.0905577885,19.571494632617167,0.001423,NK,12/5/2019,R38Q N-term,0.0,0,536.0370571725764,0
0.5,1002613.0647649915,1.2804648623188457,0.000474,NK,12/5/2019,R38Q N-term,20.21214174868328,0,3.280402973060939,0
0.5,4974863.7421595175,1.2583372689646952,84.0,CD8,12/5/2019,R38Q N-term,2031.491767956977,0,1.569473576448793,0
0.5,4047548.9284056635,2.915183048357847,28.0,CD8,12/5/2019,R38Q N-term,1434.9017293575557,0,24.950434675100666,0
0.5,676706.1713493294,4.332829026887708,9.333333,CD8,12/5/2019,R38Q N-term,247.47205037552857,0,28.183039770518917,0
0.5,435655792.9418441,55.89323748293039,3.111,CD8,12/5/2019,R38Q N-term,526.9362558816283,0,3125.346625404326,0
0.5,229016.8461420284,2.7800693690911276,1.037037,CD8,12/5/2019,R38Q N-term,101.71630223632889,0,17.85282641460919,0
0.5,754236.4921127139,37.30504181719982,0.345679,CD8,12/5/2019,R38Q N-term,82.79784795921017,0,1801.2147107387202,0
0.5,2769553.6663115625,52.35958276538728,0.115226,CD8,12/5/2019,R38Q N-term,103.98353593222055,0,2967.9542515108687,0
0.5,269526.60429054656,12.275221355932825,0.038409,CD8,12/5/2019,R38Q N-term,57.61893739960709,0,335.06292493915333,0
0.5,1074414.0089397302,27.380569214371278,0.012803,CD8,12/5/2019,R38Q N-term,74.6662390166444,0,958.086773595091,0
0.5,219064.31659880414,13.272821338216545,0.004268,CD8,12/5/2019,R38Q N-term,38.363815619116394,0,430.51062627822023,0
0.5,221344.37969642502,12.3374122911405,0.001423,CD8,12/5/2019,R38Q N-term,18.82447239574452,0,363.7285882410961,0
0.5,229508.39233921093,17.214034863479824,0.000474,CD8,12/5/2019,R38Q N-term,0.0,0,667.3189389621627,0
4.0,1310997.9114441923,1.3273573324453842,84.0,NK,12/5/2019,H16L N-term,182.91009273674513,0,3.034024664687071,0
4.0,1332292.5217706813,1.3345194570296903,28.0,NK,12/5/2019,H16L N-term,120.75562168751594,0,3.0269500586761753,0
4.0,1295210.9993564754,1.7098178702198301,9.333333,NK,12/5/2019,H16L N-term,16.281412211410725,0,5.652384076858841,0
4.0,2457072.863587822,8.68481509874828,3.111,NK,12/5/2019,H16L N-term,195.51188590185848,0,165.84728650478158,0
4.0,54445204.024391614,31.59579737739319,1.037037,NK,12/5/2019,H16L N-term,310.19824175281883,0,1019.5007509640103,0
4.0,1185946.662705372,1.771862235737044,0.345679,NK,12/5/2019,H16L N-term,8.573886373101004,0,7.58472713800357,0
4.0,1262282.9687142696,1.7250390837690903,0.115226,NK,12/5/2019,H16L N-term,0.0,0,6.056417635600898,0
4.0,1127307.575685785,1.184363387317711,0.038409,NK,12/5/2019,H16L N-term,0.8505952722771326,0,2.3548960046843135,0
4.0,1154747.6546193503,1.434264464938866,0.012803,NK,12/5/2019,H16L N-term,34.48279231280685,0,4.258833212274266,0
4.0,1165184.5574856803,1.3820108277278147,0.004268,NK,12/5/2019,H16L N-term,30.30068420294242,0,3.69259101607741,0
